Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
45.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, ?,False
41.0, Private,15.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,True
42.0, Private,13.0, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0.0,0.0,40.0, United-States,False
59.0, Local-gov,6.0, Widowed, Other-service, Unmarried, Black, Female,0.0,0.0,30.0, United-States,False
19.0, Local-gov,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,False
58.0, Private,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,20.0, United-States,False
42.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Cambodia,True
20.0, Private,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States,False
32.0, Private,9.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, United-States,False
45.0, Private,11.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, United-States,False
50.0, Private,4.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
36.0, Private,13.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,False
45.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,False
17.0, Private,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,12.0, United-States,False
59.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,4064.0,0.0,40.0, United-States,False
26.0, Private,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
37.0, Self-emp-inc,10.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,75.0, Thailand,True
19.0, ?,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,24.0, Canada,False
64.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
33.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, United-States,False
33.0, Private,9.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,40.0, United-States,True
61.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
17.0, Private,5.0, Never-married, Other-service, Own-child, White, Male,1055.0,0.0,24.0, United-States,False
50.0, Self-emp-not-inc,14.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,2407.0,0.0,98.0, United-States,False
27.0, Local-gov,14.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,35.0, United-States,False
30.0, Private,9.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,False
43.0, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States,False
44.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,40.0, United-States,True
35.0, Private,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
25.0, Private,10.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,40.0, United-States,False
24.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,7298.0,0.0,48.0, United-States,True
22.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,15.0, Germany,False
42.0, Local-gov,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,0.0,40.0, United-States,True
34.0, Private,12.0, Divorced, Sales, Unmarried, Black, Female,0.0,0.0,45.0, United-States,False
60.0, Private,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,42.0, United-States,False
21.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,False
57.0, Federal-gov,14.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,40.0, United-States,True
41.0, Private,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,True
50.0, Private,10.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,45.0, United-States,False
25.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
50.0, Private,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Ecuador,False
36.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,False
31.0, Private,9.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
29.0, Local-gov,13.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,56.0, United-States,False
21.0, Private,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,45.0, United-States,False
27.0, Private,13.0, Never-married, Tech-support, Unmarried, Black, Female,0.0,0.0,40.0, United-States,False
65.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,16.0, United-States,False
37.0, Self-emp-inc,13.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,60.0, United-States,False
39.0, ?,14.0, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,3464.0,0.0,40.0, ?,False
24.0, Private,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,False
38.0, Private,9.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,80.0, United-States,False
48.0, Private,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688.0,0.0,40.0, United-States,True
21.0, Private,10.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,25.0, United-States,False
31.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States,True
55.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,4386.0,0.0,40.0, United-States,True
24.0, Private,10.0, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, Laos,False
43.0, Private,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
26.0, Private,12.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,45.0, United-States,False
46.0, Private,12.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,33.0, United-States,False
35.0, Private,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,True
41.0, Self-emp-inc,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,54.0, United-States,True
26.0, Private,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
34.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298.0,0.0,35.0, Taiwan,True
19.0, ?,10.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,25.0, United-States,False
36.0, Self-emp-not-inc,13.0, Divorced, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,True
22.0, Private,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,15.0, United-States,False
24.0, Private,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
77.0, Self-emp-not-inc,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,False
22.0, Private,3.0, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0.0,0.0,40.0, Mexico,False
29.0, Private,10.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
62.0, Private,9.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,24.0, United-States,False
39.0, Self-emp-not-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,False
43.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1485.0,50.0, United-States,False
35.0, Private,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,45.0, United-States,False
29.0, Private,7.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
76.0, Self-emp-not-inc,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,10.0, United-States,False
63.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45.0, United-States,False
23.0, ?,11.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,15.0, United-States,False
43.0, Private,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1887.0,50.0, United-States,True
58.0, Self-emp-not-inc,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,False
66.0, Private,9.0, Never-married, Transport-moving, Not-in-family, White, Male,2050.0,0.0,55.0, United-States,False
41.0, Private,10.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,45.0, United-States,False
26.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
47.0, Private,11.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
55.0, Local-gov,6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,False
53.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,False
17.0, Private,3.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,48.0, Mexico,False
30.0, Private,9.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States,False
49.0, Private,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States,False
19.0, Private,9.0, Never-married, Sales, Unmarried, Black, Male,0.0,0.0,30.0, Haiti,False
45.0, Private,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, United-States,False
26.0, Private,12.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
38.0, Private,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,40.0, United-States,True
36.0, State-gov,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,7298.0,0.0,40.0, United-States,True
33.0, Private,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,20.0, United-States,False
22.0, State-gov,10.0, Never-married, Protective-serv, Own-child, Black, Female,0.0,0.0,40.0, United-States,False
43.0, Self-emp-not-inc,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,42.0, United-States,False
67.0, ?,7.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,8.0, United-States,False
30.0, ?,11.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
56.0, Private,12.0, Married-spouse-absent, Other-service, Not-in-family, White, Male,0.0,0.0,25.0, Iran,False
31.0, Private,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,25.0, United-States,False
33.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
26.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,False
33.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,True
46.0, Local-gov,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,30.0, United-States,False
59.0, ?,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States,True
38.0, Federal-gov,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,True
65.0, Private,7.0, Widowed, Other-service, Unmarried, Other, Male,0.0,0.0,40.0, United-States,False
40.0, Private,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,True
42.0, Private,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,35.0, United-States,False
26.0, Self-emp-not-inc,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Portugal,False
36.0, Private,6.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,24.0, United-States,False
62.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,True
43.0, Private,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States,False
43.0, Private,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,1564.0,45.0, United-States,True
22.0, Private,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,55.0, United-States,False
28.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
56.0, Self-emp-not-inc,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,False
22.0, Private,12.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,15.0, United-States,False
57.0, Private,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, United-States,True
39.0, Private,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
26.0, Federal-gov,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,15.0, United-States,False
17.0, Private,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,10.0, United-States,False
40.0, State-gov,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,38.0, United-States,True
45.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States,False
44.0, Private,9.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,False
20.0, Local-gov,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,10.0, United-States,False
33.0, Private,9.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,40.0, United-States,False
23.0, Private,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
46.0, Self-emp-not-inc,14.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,30.0, United-States,False
38.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,False
54.0, Private,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
46.0, Private,3.0, Divorced, Craft-repair, Not-in-family, White, Female,0.0,2339.0,45.0, United-States,False
25.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,False
46.0, Private,10.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
36.0, Local-gov,10.0, Married-civ-spouse, Transport-moving, Wife, White, Female,0.0,0.0,40.0, United-States,False
23.0, Private,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States,False
29.0, Private,9.0, Separated, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
44.0, Private,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,2415.0,6.0, United-States,True
19.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,16.0, United-States,False
19.0, Private,9.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,40.0, United-States,False
35.0, Private,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States,True
27.0, Private,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States,False
46.0, Self-emp-not-inc,12.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,False
34.0, State-gov,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,45.0, ?,True
34.0, Private,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,35.0, United-States,False
44.0, Private,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,False
45.0, Private,10.0, Divorced, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
20.0, ?,9.0, Never-married, ?, Other-relative, White, Female,0.0,0.0,35.0, United-States,False
25.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,True
52.0, Self-emp-inc,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,True
20.0, Private,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,False
28.0, Private,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States,False
50.0, State-gov,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,True
34.0, Private,11.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,64.0, United-States,False
28.0, Private,4.0, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0.0,2179.0,40.0, Puerto-Rico,False
41.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,65.0, United-States,True
28.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,False
46.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,25.0, United-States,False
28.0, ?,10.0, Married-civ-spouse, ?, Wife, White, Female,0.0,1887.0,40.0, United-States,True
32.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,False
41.0, Local-gov,10.0, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,24.0, United-States,False
24.0, Private,9.0, Never-married, Handlers-cleaners, Unmarried, Black, Female,0.0,0.0,40.0, United-States,False
33.0, Private,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,False
